"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 26 11:15:53 GMT 2022","Wed Oct 26 11:15:59 GMT 2022","6063","","com.epam.jdi.httptests.example.ServiceTests","","com.epam.jdi.httptests.example.ServiceTests","retryRequestTest","retryRequestTest()",""
"passed","Wed Oct 26 11:15:50 GMT 2022","Wed Oct 26 11:15:52 GMT 2022","1698","","com.epam.jdi.httptests.example.ServiceSettingsTests","","com.epam.jdi.httptests.example.ServiceSettingsTests","assignBoardToOrganization","assignBoardToOrganization()",""
"passed","Wed Oct 26 11:15:59 GMT 2022","Wed Oct 26 11:16:00 GMT 2022","612","","com.epam.jdi.httptests.example.ServiceTests","","com.epam.jdi.httptests.example.ServiceTests","htmlBodyParseTest","htmlBodyParseTest()",""
"passed","Wed Oct 26 11:16:00 GMT 2022","Wed Oct 26 11:16:01 GMT 2022","814","","com.epam.jdi.httptests.example.ServiceTests","","com.epam.jdi.httptests.example.ServiceTests","noServiceObjectTest","noServiceObjectTest()",""
"passed","Wed Oct 26 11:15:52 GMT 2022","Wed Oct 26 11:15:53 GMT 2022","996","","com.epam.jdi.httptests.example.ServiceTests","","com.epam.jdi.httptests.example.ServiceTests","cookiesTest","cookiesTest()",""
"passed","Wed Oct 26 11:16:02 GMT 2022","Wed Oct 26 11:16:02 GMT 2022","440","","com.epam.jdi.httptests.example.ServiceTests","","com.epam.jdi.httptests.example.ServiceTests","serviceInitTest","serviceInitTest()",""
"passed","Wed Oct 26 11:16:04 GMT 2022","Wed Oct 26 11:16:06 GMT 2022","1917","","com.epam.jdi.httptests.example.TrelloTests","","com.epam.jdi.httptests.example.TrelloTests","createCardInBoard","createCardInBoard()",""
"passed","Wed Oct 26 11:16:01 GMT 2022","Wed Oct 26 11:16:02 GMT 2022","652","","com.epam.jdi.httptests.example.ServiceTests","","com.epam.jdi.httptests.example.ServiceTests","statusTestWithQueryInPath","statusTestWithQueryInPath()",""
"passed","Wed Oct 26 11:16:02 GMT 2022","Wed Oct 26 11:16:04 GMT 2022","1493","","com.epam.jdi.httptests.example.TrelloTests","","com.epam.jdi.httptests.example.TrelloTests","assignBoardToOrganization","assignBoardToOrganization()",""
"passed","Wed Oct 26 11:16:01 GMT 2022","Wed Oct 26 11:16:01 GMT 2022","448","","com.epam.jdi.httptests.example.ServiceTests","","com.epam.jdi.httptests.example.ServiceTests","simpleRestTest","simpleRestTest()",""
